timestamp,process_name,cpu_usage,memory_usage,file_read_count,file_write_count,file_delete_count,registry_change_count,network_connections,entropy,extension_change,process_spawn_count,label
2026-01-01 14:19:10,firefox.exe,16.9,173.76,1,1,0,0,3,2.1919,0,0,0
2026-01-01 08:47:50,winword.exe,20.05,81.04,6,1,0,0,3,4.7011,0,0,0
2026-01-01 15:05:30,excel.exe,5.71,165.46,3,2,0,1,4,1.6087,0,0,0
2026-01-01 16:13:50,acrobat.exe,5.0,124.72,6,2,0,0,1,2.3678,0,0,0
2026-01-01 18:40:40,syswow64svc.exe,88.53,228.49,3,19,6,3,2,7.1515,1,2,1
2026-01-01 23:54:00,syswow64svc.exe,36.64,309.4,7,25,4,1,1,6.8467,0,3,1
2026-01-01 23:08:20,svc_update32.exe,31.47,120.8,9,19,7,3,2,7.4187,1,5,1
2026-01-01 13:07:40,chrome.exe,24.74,198.62,6,4,0,0,1,4.0219,0,2,0
2026-01-01 23:49:30,csrss_svc.exe,82.66,80.02,13,23,4,2,0,6.7737,1,4,1
2026-01-01 18:10:00,svc_update32.exe,85.77,196.7,5,21,3,7,1,7.791,1,3,1
2026-01-01 17:17:30,wscript_svc.exe,44.93,262.49,9,30,5,6,0,6.9191,1,3,1
2026-01-01 08:13:30,notepad.exe,4.89,138.67,6,3,0,2,4,0.0859,0,0,0
2026-01-01 19:08:00,lsass_helper.exe,66.82,221.08,9,34,8,4,1,7.2277,0,1,1
2026-01-01 19:21:30,winlogon_svc.exe,68.46,175.63,9,24,7,5,1,7.511,1,1,1
2026-01-01 22:23:30,taskhost_helper.exe,55.36,212.08,11,23,5,6,2,6.9983,1,1,1
2026-01-01 11:53:10,teams.exe,17.92,179.92,7,2,0,1,2,3.9854,0,0,0
2026-01-01 13:00:20,winword.exe,4.17,157.95,7,2,2,0,1,3.8435,0,1,0
2026-01-01 08:10:00,explorer.exe,23.45,40.11,4,0,0,0,1,1.8494,0,0,0
2026-01-01 22:08:40,conhost_srv.exe,30.4,340.07,10,26,6,6,2,7.8265,1,1,1
2026-01-01 23:58:00,lsass_helper.exe,72.32,309.86,8,15,6,3,2,7.2118,1,6,1
2026-01-01 09:30:30,excel.exe,14.27,174.12,8,1,0,1,2,2.5267,0,0,0
2026-01-01 20:37:30,wscript_svc.exe,60.22,131.28,7,23,2,3,1,7.0019,1,2,1
2026-01-01 10:02:30,explorer.exe,11.03,148.72,4,1,0,1,5,1.8306,0,0,0
2026-01-01 10:10:40,teams.exe,24.78,139.11,3,4,1,0,3,3.0114,0,0,0
2026-01-01 15:40:50,outlook.exe,4.84,154.11,6,1,0,0,1,2.7825,0,0,0
2026-01-01 23:48:30,taskhost_helper.exe,81.6,303.22,11,26,6,5,1,7.7944,1,1,1
2026-01-01 08:24:00,slack.exe,19.64,55.15,4,4,0,0,2,1.0935,0,0,0
2026-01-01 15:40:20,winword.exe,15.09,60.68,4,2,0,1,4,0.8849,0,0,0
2026-01-01 20:04:00,syswow64svc.exe,47.09,295.27,8,24,6,3,1,7.0585,1,2,1
2026-01-01 18:20:10,taskhost_helper.exe,46.81,360.26,6,33,2,6,0,6.5332,1,2,1
2026-01-01 22:59:30,csrss_svc.exe,82.23,135.67,10,22,7,5,2,7.507,1,0,1
2026-01-01 13:51:40,firefox.exe,18.3,186.74,6,2,0,0,0,3.1739,0,2,0
2026-01-01 19:30:10,taskhost_helper.exe,88.31,150.92,14,20,8,1,3,8.0,1,3,1
2026-01-01 14:58:50,acrobat.exe,11.91,169.96,5,2,0,0,5,4.0498,0,2,0
2026-01-01 12:34:20,code.exe,15.93,137.81,5,1,0,0,3,3.125,0,0,0
2026-01-01 09:06:30,slack.exe,1.63,74.19,7,3,0,0,2,1.9624,0,0,0
2026-01-01 23:07:00,conhost_srv.exe,56.13,175.08,11,34,7,5,2,8.0,1,1,1
2026-01-01 20:01:00,rundll32_helper.exe,33.23,195.57,11,17,3,7,2,7.3812,1,4,1
2026-01-01 09:06:50,code.exe,13.31,118.5,7,2,0,0,3,2.3687,0,1,0
2026-01-01 21:50:50,wscript_svc.exe,68.67,197.76,9,18,6,4,1,7.7856,1,2,1
2026-01-01 14:29:30,cmd.exe,20.92,78.92,7,1,0,1,1,3.7295,0,0,0
2026-01-01 22:51:30,winlogon_svc.exe,64.49,263.06,8,25,3,1,2,7.5397,0,3,1
2026-01-01 09:51:20,acrobat.exe,11.89,140.0,5,2,0,0,3,1.676,0,0,0
2026-01-01 09:25:30,excel.exe,14.63,139.94,5,1,0,0,2,2.0285,0,0,0
2026-01-01 23:42:50,csrss_svc.exe,37.6,279.94,9,29,9,3,0,7.0241,1,3,1
2026-01-01 09:34:20,code.exe,9.19,36.61,1,0,0,2,2,1.5754,0,0,0
2026-01-01 11:53:00,excel.exe,4.47,87.77,6,1,0,0,2,3.2341,0,1,0
2026-01-02 00:22:20,syswow64svc.exe,68.6,216.97,9,28,4,5,3,7.3281,1,1,1
2026-01-01 14:48:20,outlook.exe,4.21,148.4,9,3,0,1,1,0.4731,0,0,0
2026-01-01 09:36:40,firefox.exe,8.44,159.08,7,2,0,0,2,3.5249,0,0,0
2026-01-01 17:11:20,lsass_helper.exe,70.24,337.85,13,28,5,1,0,7.2423,1,3,1
2026-01-01 15:03:20,outlook.exe,17.87,146.13,6,5,1,1,2,1.9308,0,0,0
2026-01-01 08:34:30,cmd.exe,21.51,33.53,4,2,0,0,4,1.3624,0,0,0
2026-01-02 00:20:50,wscript_svc.exe,75.46,337.83,7,22,4,4,2,6.856,0,2,1
2026-01-01 21:42:20,syswow64svc.exe,47.58,182.18,5,29,1,2,1,7.119,1,1,1
2026-01-01 13:35:40,teams.exe,2.28,131.6,2,2,1,2,2,1.8378,1,2,0
2026-01-01 23:30:30,wmiprvse_helper.exe,59.57,254.31,6,25,1,8,1,6.9262,1,5,1
2026-01-01 17:21:20,lsass_helper.exe,57.03,356.78,5,18,7,3,0,7.5543,1,0,1
2026-01-01 18:46:30,winlogon_svc.exe,79.51,190.75,13,28,6,2,0,7.7949,1,3,1
2026-01-01 20:15:40,syswow64svc.exe,53.92,346.4,9,29,3,5,1,7.4736,1,0,1
2026-01-01 15:27:10,powershell.exe,7.84,104.63,6,2,0,0,3,0.775,0,0,0
2026-01-01 21:44:10,wscript_svc.exe,67.28,146.99,9,28,6,7,2,7.26,1,1,1
2026-01-01 15:00:30,excel.exe,4.75,31.13,3,0,0,0,3,2.8805,0,1,0
2026-01-01 23:33:20,svc_update32.exe,56.74,311.24,10,37,4,8,1,7.6125,1,3,1
2026-01-01 12:54:20,code.exe,7.3,77.44,3,1,0,0,2,3.051,0,0,0
2026-01-01 12:46:00,notepad.exe,8.91,174.1,2,0,0,0,2,2.4535,0,1,0
2026-01-01 19:49:00,syswow64svc.exe,60.68,381.7,7,26,6,3,1,6.7863,1,0,1
2026-01-01 21:52:50,csrss_svc.exe,64.15,290.07,6,20,4,5,0,7.1774,1,3,1
2026-01-01 08:15:50,outlook.exe,14.72,56.11,6,3,0,0,3,2.4667,0,0,0
2026-01-01 22:27:50,csrss_svc.exe,63.18,345.48,7,18,4,1,2,7.6698,1,2,1
2026-01-01 11:31:30,slack.exe,17.79,150.69,4,2,1,0,1,2.3929,0,0,0
2026-01-01 21:10:50,wscript_svc.exe,46.9,336.69,12,19,6,6,1,6.9949,1,2,1
2026-01-01 20:04:10,wscript_svc.exe,40.51,254.89,8,33,1,3,0,7.7032,1,3,1
2026-01-01 15:08:20,outlook.exe,6.51,172.07,4,1,0,1,1,2.8648,0,1,0
2026-01-01 10:20:50,outlook.exe,16.61,176.24,4,2,0,0,3,3.2222,0,1,0
2026-01-01 21:18:30,taskhost_helper.exe,62.91,102.48,3,35,5,4,0,7.6046,1,0,1
2026-01-01 16:25:40,syswow64svc.exe,60.33,262.97,6,31,1,4,3,7.0823,1,1,1
2026-01-01 11:08:20,outlook.exe,9.77,45.8,4,3,0,0,1,2.4711,0,0,0
2026-01-01 14:53:40,powerpnt.exe,23.72,130.71,0,1,0,1,1,1.5573,0,0,0
2026-01-01 11:12:00,cmd.exe,24.14,107.12,2,2,0,0,2,1.0354,0,1,0
2026-01-01 22:56:40,svc_update32.exe,59.35,331.44,7,29,8,8,0,7.0393,1,3,1
2026-01-01 19:35:20,conhost_srv.exe,31.32,383.35,10,23,2,3,3,7.3716,1,2,1
2026-01-01 20:07:20,syswow64svc.exe,46.4,346.45,8,22,4,7,0,6.9099,1,4,1
2026-01-01 09:40:00,explorer.exe,24.54,33.83,3,0,0,1,3,2.045,0,0,0
2026-01-01 18:22:30,wscript_svc.exe,83.16,133.03,7,23,1,3,2,7.9678,1,3,1
2026-01-01 08:47:30,explorer.exe,18.91,166.22,4,3,2,1,6,2.3275,0,1,0
2026-01-01 15:17:30,explorer.exe,19.29,180.72,5,2,0,1,7,2.526,0,0,0
2026-01-01 18:04:10,wscript_svc.exe,61.88,261.58,8,40,4,1,1,7.4101,1,3,1
2026-01-01 20:13:30,taskhost_helper.exe,89.01,101.66,4,25,5,9,0,7.5461,1,1,1
2026-01-01 09:39:50,svchost.exe,16.41,175.75,2,2,0,0,4,3.3739,0,0,0
2026-01-01 20:04:40,lsass_helper.exe,40.12,264.21,10,18,6,5,1,7.4941,1,0,1
2026-01-01 19:14:30,csrss_svc.exe,52.34,363.28,8,21,6,0,2,7.2714,1,5,1
2026-01-01 11:51:50,code.exe,11.04,181.98,5,2,1,0,2,3.1834,0,0,0
2026-01-01 08:44:40,powershell.exe,23.36,120.17,3,1,0,1,2,2.6212,0,1,0
2026-01-01 14:06:10,powerpnt.exe,21.33,75.93,6,1,0,0,2,0.3418,0,0,0
2026-01-01 12:29:30,cmd.exe,1.41,93.51,2,4,0,0,2,2.1011,0,0,0
2026-01-02 00:16:40,svc_update32.exe,66.76,305.16,6,32,0,5,3,7.3641,1,4,1
2026-01-01 08:01:10,powerpnt.exe,9.32,130.46,4,3,0,0,2,2.3592,0,1,0
2026-01-01 17:11:00,rundll32_helper.exe,53.98,190.53,7,26,4,5,0,7.1347,1,2,1
2026-01-01 16:53:50,wmiprvse_helper.exe,88.02,344.58,8,24,6,8,1,7.5284,1,1,1
2026-01-01 11:58:00,excel.exe,11.21,105.13,2,2,0,0,5,2.1897,0,0,0
2026-01-01 23:38:10,winlogon_svc.exe,69.38,196.49,10,32,1,5,0,7.1366,1,2,1
2026-01-01 08:40:20,winword.exe,24.61,120.36,8,1,1,0,1,2.6875,0,0,0
2026-01-01 11:27:10,powershell.exe,7.53,52.23,4,0,0,2,1,2.7767,0,1,0
2026-01-01 15:02:50,winword.exe,20.46,67.05,3,1,0,0,1,2.2363,0,0,0
2026-01-01 18:19:00,syswow64svc.exe,79.86,325.35,10,25,5,3,0,7.9537,1,5,1
2026-01-01 09:56:40,firefox.exe,16.44,164.71,9,6,0,1,0,3.4761,0,1,0
2026-01-02 00:01:20,lsass_helper.exe,63.45,180.91,6,18,5,2,0,7.1099,1,5,1
2026-01-01 20:39:20,rundll32_helper.exe,49.2,111.62,8,27,7,2,0,7.2792,1,2,1
2026-01-01 09:50:40,teams.exe,12.73,59.62,4,2,0,1,1,2.5286,0,1,0
2026-01-01 13:02:20,svchost.exe,23.84,94.63,9,1,0,2,1,0.7885,0,0,0
2026-01-01 19:25:40,syswow64svc.exe,68.46,368.28,2,29,7,6,1,7.9285,1,1,1
2026-01-01 09:07:30,explorer.exe,17.04,93.39,5,1,0,0,1,1.8676,0,1,0
2026-01-01 12:40:10,chrome.exe,24.23,124.53,3,4,0,1,0,1.7962,0,0,0
2026-01-01 19:24:30,csrss_svc.exe,74.94,390.24,6,24,8,5,1,7.4995,1,3,1
2026-01-01 22:00:00,svc_update32.exe,83.48,261.8,6,26,2,2,1,7.3822,1,2,1
2026-01-01 08:52:40,chrome.exe,15.43,159.03,5,0,0,0,3,4.3137,1,1,0
2026-01-01 18:09:20,rundll32_helper.exe,34.55,313.0,8,20,2,7,1,7.6603,1,2,1
2026-01-01 17:42:30,wscript_svc.exe,72.92,111.64,8,29,2,7,1,6.8627,1,6,1
2026-01-01 14:43:40,powerpnt.exe,2.78,163.14,2,1,0,0,1,1.2234,0,1,0
2026-01-01 20:18:30,taskhost_helper.exe,64.62,165.01,5,20,6,2,0,7.2127,1,0,1
2026-01-01 22:30:50,wscript_svc.exe,34.19,188.32,8,27,6,5,0,7.6806,1,1,1
2026-01-01 11:54:50,svchost.exe,12.54,112.0,7,4,0,0,2,3.8824,0,0,0
2026-01-01 20:48:50,wmiprvse_helper.exe,34.22,178.47,11,28,5,2,2,7.5894,0,4,1
2026-01-01 08:06:30,slack.exe,6.19,100.38,2,1,0,1,3,2.5121,0,1,0
2026-01-01 21:11:20,lsass_helper.exe,63.0,239.28,9,21,8,4,0,8.0,1,1,1
2026-01-01 19:01:40,svc_update32.exe,31.94,117.61,10,29,5,1,0,7.5586,1,2,1
2026-01-01 21:49:10,wscript_svc.exe,89.73,332.27,5,28,7,2,0,7.1279,1,5,1
2026-01-01 09:58:00,excel.exe,23.92,44.26,9,1,1,0,1,2.2571,0,0,0
2026-01-01 20:34:50,winlogon_svc.exe,84.01,253.78,15,17,5,2,2,7.6286,1,0,1
2026-01-01 18:25:40,syswow64svc.exe,32.29,139.75,9,26,5,4,2,7.3022,1,3,1
2026-01-01 17:36:30,winlogon_svc.exe,48.16,219.63,12,22,3,3,0,7.6088,1,0,1
2026-01-01 21:33:10,winlogon_svc.exe,89.23,210.66,9,31,1,4,0,7.7902,1,3,1
2026-01-01 09:08:40,powerpnt.exe,8.5,59.22,8,0,0,0,4,0.7976,0,2,0
2026-01-01 09:44:40,powershell.exe,6.59,80.16,1,1,0,1,3,4.0231,0,2,0
2026-01-01 18:06:00,rundll32_helper.exe,85.32,150.24,8,27,6,5,0,7.3651,1,2,1
2026-01-01 16:24:30,csrss_svc.exe,85.88,267.57,7,23,2,7,3,7.2773,1,2,1
2026-01-01 20:25:20,conhost_srv.exe,61.43,180.88,5,24,8,10,1,7.4002,1,4,1
2026-01-01 15:22:00,cmd.exe,7.65,114.66,1,3,0,1,3,2.2216,0,1,0
2026-01-01 13:45:30,excel.exe,15.78,41.89,1,1,0,1,4,3.7019,0,0,0
2026-01-01 17:24:50,winlogon_svc.exe,60.15,324.01,12,23,4,8,0,6.9532,1,4,1
2026-01-01 21:48:50,wmiprvse_helper.exe,69.83,292.5,13,27,7,5,0,7.3355,1,2,1
2026-01-01 15:13:30,notepad.exe,10.07,97.27,3,3,0,1,1,2.1234,0,2,0
2026-01-01 23:11:40,svc_update32.exe,62.18,357.02,9,29,3,5,0,6.5482,1,1,1
2026-01-01 08:50:00,explorer.exe,16.02,90.81,3,1,0,1,1,3.3433,0,0,0
2026-01-02 00:13:20,svc_update32.exe,78.29,143.77,9,23,5,5,2,7.5337,1,5,1
2026-01-01 22:55:10,taskhost_helper.exe,42.47,186.95,10,23,5,3,0,7.8352,1,1,1
2026-01-01 21:42:50,csrss_svc.exe,62.06,347.6,8,26,5,1,3,8.0,0,4,1
2026-01-01 14:07:00,cmd.exe,20.63,144.06,5,3,0,1,2,1.3616,0,0,0
2026-01-01 11:12:40,chrome.exe,17.71,52.26,4,2,0,0,1,4.9017,0,1,0
2026-01-01 12:54:10,firefox.exe,15.17,78.6,5,3,0,1,1,2.3603,0,1,0
2026-01-01 12:47:00,cmd.exe,10.03,133.76,4,1,0,1,1,2.9676,0,1,0
2026-01-01 16:16:20,acrobat.exe,3.74,80.36,3,2,0,0,3,3.3403,0,0,0
2026-01-01 23:33:30,taskhost_helper.exe,62.6,80.34,6,28,2,4,1,7.5091,1,5,1
2026-01-01 22:44:10,wscript_svc.exe,32.07,162.56,5,19,5,4,1,7.7587,1,2,1
2026-01-01 13:53:00,excel.exe,10.48,193.69,5,2,0,0,2,2.2551,0,0,0
2026-01-01 10:17:20,svchost.exe,13.26,143.44,7,4,1,0,2,2.926,0,1,0
2026-01-01 09:29:40,powershell.exe,20.43,187.96,9,3,0,0,4,2.939,0,0,0
2026-01-01 20:21:20,lsass_helper.exe,73.84,325.14,6,26,4,5,2,6.372,1,3,1
2026-01-01 18:12:50,csrss_svc.exe,41.24,192.93,10,27,2,4,0,7.8139,1,2,1
2026-01-01 20:24:00,syswow64svc.exe,47.77,316.25,10,20,5,3,2,7.429,1,0,1
2026-01-01 23:16:00,rundll32_helper.exe,47.91,232.46,13,33,7,1,0,7.2308,1,0,1
2026-01-01 20:00:00,svc_update32.exe,87.25,179.01,11,21,2,1,1,7.3688,1,5,1
2026-01-01 18:02:20,syswow64svc.exe,70.11,332.91,14,14,8,5,1,6.4676,1,2,1
2026-01-01 13:39:20,code.exe,19.74,179.93,4,4,0,1,0,2.8979,0,0,0
2026-01-01 10:56:40,firefox.exe,23.08,185.2,4,2,0,1,0,4.8323,0,3,0
2026-01-01 08:43:30,notepad.exe,16.32,88.65,3,1,0,1,1,2.0217,0,0,0
2026-01-01 14:45:20,winword.exe,4.63,46.41,5,1,0,0,4,3.6666,0,1,0
2026-01-01 11:21:00,notepad.exe,10.25,160.69,11,1,0,2,1,2.2486,0,1,0
2026-01-01 23:48:10,winlogon_svc.exe,62.87,161.7,7,27,4,1,1,7.6999,1,1,1
2026-01-01 08:01:40,firefox.exe,4.45,32.37,3,3,0,1,0,2.0158,0,0,0
2026-01-01 19:02:00,conhost_srv.exe,71.45,131.28,4,21,4,3,1,7.365,1,2,1
2026-01-02 00:15:50,wscript_svc.exe,85.95,348.22,11,26,11,6,0,7.3675,1,2,1
2026-01-01 21:01:10,csrss_svc.exe,55.06,161.16,11,30,8,6,0,7.2127,1,2,1
2026-01-01 20:11:40,svc_update32.exe,88.77,200.33,9,26,5,3,0,6.887,1,1,1
2026-01-01 21:20:50,wscript_svc.exe,34.36,170.74,7,22,4,5,1,7.0629,1,2,1
2026-01-01 23:57:30,wscript_svc.exe,33.55,373.19,7,34,2,6,0,7.6118,1,3,1
2026-01-01 14:12:50,winword.exe,7.32,131.7,8,6,0,0,1,2.276,0,0,0
2026-01-01 21:23:40,conhost_srv.exe,59.51,287.74,6,27,2,4,2,7.7179,1,1,1
2026-01-01 13:13:50,acrobat.exe,19.09,173.77,7,2,0,1,3,2.6105,0,0,0
2026-01-01 19:00:20,conhost_srv.exe,38.96,164.69,8,24,1,1,3,7.4229,1,1,1
2026-01-01 10:35:30,excel.exe,15.64,164.37,8,2,1,0,1,3.5602,0,2,0
2026-01-01 09:37:30,explorer.exe,22.42,70.64,9,3,0,0,2,2.6009,0,1,0
2026-01-01 11:45:20,winword.exe,14.09,92.77,3,2,2,0,1,0.7588,0,0,0
2026-01-01 14:33:00,excel.exe,4.06,125.86,4,0,0,1,1,3.1305,0,0,0
2026-01-01 14:14:30,cmd.exe,13.38,81.7,4,1,0,0,1,2.6772,0,0,0
2026-01-01 18:17:30,wscript_svc.exe,68.7,201.5,10,27,5,3,3,6.8625,1,3,1
2026-01-01 17:16:20,lsass_helper.exe,84.07,137.63,6,26,8,8,0,8.0,1,1,1
2026-01-01 16:16:40,firefox.exe,23.63,178.81,5,4,0,1,2,2.12,0,0,0
2026-01-01 20:02:10,wmiprvse_helper.exe,56.56,374.11,9,18,5,6,3,7.5272,1,6,1
2026-01-01 13:10:00,explorer.exe,17.3,44.57,10,2,0,0,0,2.5992,0,1,0
2026-01-01 18:20:50,wscript_svc.exe,34.15,92.56,8,19,4,1,1,6.804,1,1,1
2026-01-01 08:23:20,outlook.exe,6.99,50.14,4,1,0,0,1,2.7989,0,0,0
2026-01-01 22:03:00,lsass_helper.exe,65.82,136.0,9,32,2,5,1,7.8731,1,1,1
2026-01-01 15:28:00,excel.exe,8.96,85.74,3,4,0,0,5,1.653,0,0,0
2026-01-01 16:39:20,rundll32_helper.exe,88.22,345.48,9,26,1,1,0,7.4955,1,2,1
2026-01-01 23:03:30,taskhost_helper.exe,60.76,262.48,8,21,4,3,1,7.1319,1,2,1
2026-01-01 17:07:40,rundll32_helper.exe,89.53,264.36,3,20,6,6,3,6.5504,1,5,1
2026-01-01 20:51:10,csrss_svc.exe,38.02,338.44,7,17,5,5,1,7.1496,1,5,1
2026-01-01 09:16:30,slack.exe,11.1,123.2,3,2,0,0,2,2.1141,0,0,0
2026-01-01 20:10:20,conhost_srv.exe,73.6,134.62,6,27,4,3,0,7.3462,0,2,1
2026-01-01 13:01:50,code.exe,24.55,55.43,1,6,0,1,0,2.3442,0,0,0
2026-01-01 09:20:10,chrome.exe,13.74,72.51,6,1,0,1,2,2.085,0,0,0
2026-01-01 17:20:00,svc_update32.exe,43.85,191.53,6,23,5,9,4,6.9881,1,0,1
2026-01-02 00:00:00,svc_update32.exe,58.89,297.67,9,28,4,3,1,7.0345,1,2,1
2026-01-01 16:10:30,excel.exe,23.26,124.79,6,2,0,0,3,1.1452,0,2,0
2026-01-01 09:15:30,excel.exe,18.85,196.84,7,5,0,0,1,2.9388,0,1,0
2026-01-01 14:58:40,powerpnt.exe,22.46,146.25,6,2,0,2,4,4.1773,0,0,0
2026-01-01 19:09:40,lsass_helper.exe,60.48,278.14,8,16,5,6,2,7.0159,1,1,1
2026-01-01 13:57:20,svchost.exe,12.75,164.14,4,2,0,0,1,1.8055,0,0,0
2026-01-01 08:20:50,outlook.exe,12.13,35.27,6,0,0,1,4,2.2848,0,0,0
2026-01-01 15:23:30,notepad.exe,11.01,59.31,3,5,0,1,2,2.3795,0,0,0
2026-01-01 19:35:00,svc_update32.exe,89.95,178.9,8,24,3,4,1,7.7907,1,0,1
2026-01-01 10:04:40,powershell.exe,23.82,193.45,5,3,0,0,0,0.14,0,0,0
2026-01-02 00:20:20,conhost_srv.exe,69.91,214.94,8,25,4,2,0,7.7648,1,1,1
2026-01-01 18:09:00,syswow64svc.exe,50.75,310.61,8,20,5,0,2,6.8391,1,2,1
2026-01-01 10:16:40,firefox.exe,22.24,150.35,4,2,0,0,0,4.0922,0,0,0
2026-01-01 08:20:40,teams.exe,1.3,116.65,5,2,0,0,3,3.7319,0,0,0
2026-01-01 12:41:30,slack.exe,6.23,197.07,7,3,1,0,1,2.1667,0,0,0
2026-01-01 14:53:50,acrobat.exe,22.66,126.07,4,1,0,0,2,2.4271,0,0,0
2026-01-01 10:11:30,slack.exe,17.69,149.12,5,1,0,1,1,3.2911,0,0,0
2026-01-01 23:22:40,rundll32_helper.exe,72.97,170.53,5,19,4,6,2,7.555,1,1,1
2026-01-01 22:47:40,rundll32_helper.exe,34.97,344.84,10,23,6,4,1,7.46,1,3,1
2026-01-01 18:33:10,winlogon_svc.exe,47.66,163.75,7,22,8,5,1,7.6673,1,4,1
2026-01-01 23:45:40,syswow64svc.exe,77.62,295.17,11,32,5,4,2,6.859,1,2,1
2026-01-01 18:32:50,csrss_svc.exe,47.37,162.41,6,24,10,4,0,7.5912,1,1,1
2026-01-01 19:35:30,wmiprvse_helper.exe,40.85,138.35,13,24,7,7,2,6.9829,1,3,1
2026-01-01 16:32:40,rundll32_helper.exe,30.62,150.21,9,23,8,4,1,8.0,1,0,1
2026-01-01 11:11:50,code.exe,22.41,52.47,4,1,1,1,2,1.8638,0,2,0
2026-01-01 10:56:00,notepad.exe,24.24,99.36,13,3,0,1,2,0.7617,0,1,0
2026-01-01 09:54:30,cmd.exe,5.45,126.92,8,0,0,1,3,2.4361,0,0,0
2026-01-01 18:11:00,rundll32_helper.exe,81.5,178.87,6,26,5,5,2,7.3167,1,3,1
2026-01-01 18:25:00,svc_update32.exe,73.83,398.76,9,30,6,6,1,7.4665,1,1,1
2026-01-01 11:08:50,acrobat.exe,15.93,184.15,3,2,0,0,2,3.7346,0,2,0
2026-01-02 00:00:10,taskhost_helper.exe,33.26,379.87,5,28,7,2,0,7.4582,1,0,1
2026-01-01 21:24:20,rundll32_helper.exe,77.46,97.19,3,26,5,0,0,6.9716,1,1,1
2026-01-01 15:20:30,excel.exe,24.82,145.79,5,2,1,1,0,2.5767,0,1,0
2026-01-01 18:35:50,wscript_svc.exe,64.16,161.24,12,24,3,0,3,7.3393,1,4,1
2026-01-01 16:44:30,csrss_svc.exe,42.19,354.44,9,30,5,3,0,7.3507,1,1,1
2026-01-01 09:48:20,outlook.exe,13.35,49.78,3,2,0,1,0,1.3244,0,0,0
2026-01-01 20:57:50,csrss_svc.exe,53.75,390.49,13,30,4,7,0,7.5961,1,2,1
2026-01-02 00:11:40,svc_update32.exe,88.29,208.98,6,22,12,5,3,7.6542,1,4,1
2026-01-01 14:54:20,code.exe,15.75,143.86,3,2,0,1,1,4.4755,0,0,0
2026-01-01 17:33:50,wmiprvse_helper.exe,70.14,150.21,5,13,5,5,0,7.0553,1,3,1
2026-01-01 13:50:30,excel.exe,10.49,48.03,7,2,0,2,1,2.7134,0,2,0
2026-01-01 18:05:50,wscript_svc.exe,69.79,347.08,6,22,3,2,1,7.3606,1,1,1
2026-01-01 12:45:50,outlook.exe,8.52,160.14,1,5,0,0,4,1.9311,0,0,0
2026-01-01 21:41:20,lsass_helper.exe,76.42,318.02,9,29,9,7,1,6.4901,1,0,1
2026-01-01 14:24:50,svchost.exe,19.82,195.24,9,5,0,0,1,2.5121,0,0,0
2026-01-01 23:13:20,svc_update32.exe,57.14,95.31,2,21,5,4,2,6.2985,1,4,1
2026-01-01 20:46:10,csrss_svc.exe,34.82,342.01,11,22,3,5,1,7.5854,0,2,1
2026-01-01 18:10:30,wmiprvse_helper.exe,80.18,333.32,9,22,7,5,0,7.807,0,0,1
2026-01-01 14:30:40,teams.exe,20.24,195.39,6,2,0,0,0,3.0697,0,1,0
2026-01-01 22:29:40,lsass_helper.exe,44.87,171.82,9,28,6,2,0,7.3225,1,4,1
2026-01-01 20:58:40,conhost_srv.exe,46.78,339.71,13,26,6,4,2,7.3082,1,3,1
2026-01-01 19:41:40,svc_update32.exe,74.62,143.08,11,22,5,1,3,6.712,1,2,1
2026-01-01 17:11:10,csrss_svc.exe,63.75,152.17,6,26,3,2,1,7.1445,1,2,1
2026-01-01 16:38:50,wmiprvse_helper.exe,50.74,116.84,11,30,2,2,2,7.9679,1,1,1
2026-01-01 15:41:30,slack.exe,4.85,169.26,1,2,0,1,2,1.7162,0,1,0
2026-01-01 20:27:10,wmiprvse_helper.exe,46.78,381.25,6,21,3,2,1,7.4482,1,1,1
2026-01-01 18:16:10,csrss_svc.exe,49.94,258.06,14,25,7,2,1,7.302,1,1,1
2026-01-01 12:08:10,teams.exe,20.14,141.09,2,4,0,1,2,2.8978,0,0,0
2026-01-01 10:37:50,winword.exe,19.12,67.96,9,5,0,1,3,2.462,0,1,0
2026-01-01 17:54:30,csrss_svc.exe,30.88,387.81,9,26,5,3,0,6.6977,1,0,1
2026-01-01 16:07:40,chrome.exe,15.32,44.91,5,1,0,0,3,2.2956,0,0,0
2026-01-01 19:13:30,taskhost_helper.exe,54.92,261.79,3,29,6,7,0,7.4268,1,2,1
2026-01-01 09:21:40,firefox.exe,22.06,79.53,7,1,1,1,0,3.8441,0,0,0
2026-01-01 13:24:10,firefox.exe,11.16,66.04,2,1,1,0,3,2.1258,0,0,0
2026-01-01 18:58:10,winlogon_svc.exe,78.17,268.67,5,23,5,4,1,7.6886,1,1,1
2026-01-01 15:27:50,winword.exe,14.85,52.86,6,3,2,0,1,2.629,0,0,0
2026-01-01 21:51:20,lsass_helper.exe,44.09,297.09,7,25,4,1,3,7.3786,1,2,1
2026-01-01 12:37:50,winword.exe,19.53,72.45,5,0,0,0,2,1.3552,0,0,0
2026-01-01 19:18:20,svc_update32.exe,76.38,198.61,7,34,4,10,2,7.8007,1,1,1
2026-01-02 00:35:20,conhost_srv.exe,40.15,125.02,10,21,5,3,0,7.5122,1,1,1
2026-01-01 16:52:20,syswow64svc.exe,56.46,144.37,8,19,7,4,1,7.065,1,1,1
2026-01-01 14:31:50,code.exe,10.59,147.18,3,2,0,0,1,3.0005,0,1,0
